Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,"Abundance Ratio P-Value: (DZNep, Global) / (Control, Global)","Abundance Ratio P-Value: (DZNep, PISA) / (Control, PISA)","Abundance Ratio: (DZNep, Global) / (Control, Global)","Abundance Ratio: (DZNep, PISA) / (Control, PISA)","Abundance Ratio (log2): (DZNep, Global) / (Control, Global)","Abundance Ratio (log2): (DZNep, PISA) / (Control, PISA)","Abundances (Grouped): Control, Global","Abundances (Grouped): Control, PISA","Abundances (Grouped): DZNep, Global","Abundances (Grouped): DZNep, PISA","Abundances (Grouped) CV [%]: Control, Global","Abundances (Grouped) CV [%]: Control, PISA","Abundances (Grouped) CV [%]: DZNep, Global","Abundances (Grouped) CV [%]: DZNep, PISA",# Unique Peptides,# Isoforms,"Abundances (Normalized): F3: 127N, Sample, Control, Global","Abundances (Normalized): F3: 129N, Sample, Control, Global","Abundances (Normalized): F3: 131N, Sample, Control, Global","Abundances (Normalized): F3: 133N, Sample, Control, Global","Abundances (Normalized): F3: 126, Sample, Control, PISA","Abundances (Normalized): F3: 128C, Sample, Control, PISA","Abundances (Normalized): F3: 130C, Sample, Control, PISA","Abundances (Normalized): F3: 132C, Sample, Control, PISA","Abundances (Normalized): F3: 128N, Sample, DZNep, Global","Abundances (Normalized): F3: 130N, Sample, DZNep, Global","Abundances (Normalized): F3: 132N, Sample, DZNep, Global","Abundances (Normalized): F3: 133C, Sample, DZNep, Global","Abundances (Normalized): F3: 127C, Sample, DZNep, PISA","Abundances (Normalized): F3: 129C, Sample, DZNep, PISA","Abundances (Normalized): F3: 131C, Sample, DZNep, PISA","Abundances (Normalized): F3: 134N, Sample, DZNep, PISA",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F3: 127N, Sample, Control, Global","Abundance: F3: 129N, Sample, Control, Global","Abundance: F3: 131N, Sample, Control, Global","Abundance: F3: 133N, Sample, Control, Global","Abundance: F3: 126, Sample, Control, PISA","Abundance: F3: 128C, Sample, Control, PISA","Abundance: F3: 130C, Sample, Control, PISA","Abundance: F3: 132C, Sample, Control, PISA","Abundance: F3: 128N, Sample, DZNep, Global","Abundance: F3: 130N, Sample, DZNep, Global","Abundance: F3: 132N, Sample, DZNep, Global","Abundance: F3: 133C, Sample, DZNep, Global","Abundance: F3: 127C, Sample, DZNep, PISA","Abundance: F3: 129C, Sample, DZNep, PISA","Abundance: F3: 131C, Sample, DZNep, PISA","Abundance: F3: 134N, Sample, DZNep, PISA"
FALSE,Medium,Master Protein,Q15262,Receptor-type tyrosine-protein phosphatase kappa OS=Homo sapiens OX=9606 GN=PTPRK PE=1 SV=2,1,5,0.999708688674529,0.999566923003502,0.917,0.932,-0.13,-0.1,63.2,54.1,57.9,50.4,28.13,6.95,8.66,30.65,1,1,37.3,63.7,78.2,62.7,53.1,61.4,53.6,54.5,57.8,51.5,58,63.7,45.7,55.5,81.1,43.3,1,3.103,1,10.7,17.5,43.6,42.1,34.6,46.5,30,26.4,27.8,17.4,26.8,63.7,16.4,20,47.3,19.9
FALSE,High,Master Protein,Q92974,Rho guanine nucleotide exchange factor 2 OS=Homo sapiens OX=9606 GN=ARHGEF2 PE=1 SV=4,25,76,0.999713566051469,0.620795600865925,1.003,1.06,0,0.08,11954.1,8498,11986.6,9005.6,8.27,5.98,7.73,8.66,25,26,11339.7,11151,13225.4,12601.8,8723.7,8479.2,8516.8,7600,12657.2,11351.6,11095.4,12957.1,9354,7966.9,9716.8,8670.2,1,111.357,25,3262,3064.6,7367.8,8457,5690.3,6423.5,4764.5,3678.8,6075.2,3839.6,5124.6,12957.1,3347.7,2865.8,5658.9,3986.9
FALSE,High,Master Protein,Q03426,Mevalonate kinase OS=Homo sapiens OX=9606 GN=MVK PE=1 SV=1,2,14,0.999714287657051,0.998734123884303,0.926,1.003,-0.11,0,443.9,417.6,411,418.9,11.01,12.39,11.79,7.7,2,2,358.9,433.5,454.6,461.5,385.2,480.3,452.7,371.8,408.2,413.8,379.1,495.6,401.6,397.6,467.4,436.9,1,7.528,6,103.2,119.1,253.3,309.7,251.2,363.8,253.3,180,195.9,140,175.1,495.6,143.7,143,272.2,200.9
FALSE,High,Master Protein,P53582,Methionine aminopeptidase 1 OS=Homo sapiens OX=9606 GN=METAP1 PE=1 SV=2,15,55,0.999738007678292,0.474272041844042,0.997,1.057,0,0.08,13518.1,12030.6,13477.7,12720.6,5.66,5.46,4.34,4.43,15,18,13898.9,14200.9,12513.7,13147.8,11937.4,11456.3,12124.5,13040,13140,13824,14098.4,12839.8,12683,13545.3,12172.4,12758.2,1,122.233,50,3998.1,3902.8,6971.3,8823.4,7786.6,8678.8,6782.7,6312.1,6307,4675.9,6511.6,12839.8,4539.1,4872.4,7089,5866.7
FALSE,High,Master Protein,O15511,Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3,8,53,0.999738093609988,0.983612878072744,1.012,1.004,0.02,0.01,15038.1,17509.3,15221.7,17582.2,11.08,4.05,6.78,6.43,8,8,16450.7,16454.2,13746.8,13411.8,17564.8,16338.8,17984.5,17454,14834.3,15658.7,15619.2,13497,17906.7,19136.1,17263.7,16441.2,1,32.779,32,4732.2,4522.1,7658.2,9000.6,11457.2,12377.5,10060.9,8448.7,7120.2,5296.5,7214,13497,6408.6,6883.4,10054.1,7560.3
FALSE,High,Master Protein,Q9GZS3,WD repeat-containing protein 61 OS=Homo sapiens OX=9606 GN=WDR61 PE=1 SV=1,6,32,0.999744587087906,0.97659727885494,0.993,1.016,-0.01,0.02,4362.9,3509,4332.9,3564.5,13.32,8.57,11.05,10.27,6,6,3810.2,3946.8,4939.2,4822.9,3086.6,3811.9,3522.1,3496,4211.3,3889.9,4458,5040.1,3190.6,3432.6,4050.4,3701.6,1,19.073,15,1096,1084.7,2751.6,3236.6,2013.3,2887.8,1970.4,1692.3,2021.3,1315.7,2059,5040.1,1141.9,1234.7,2358.9,1702.1
FALSE,High,Master Protein,P62829,60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1,26,151,0.999748437993728,0.866770610725122,0.951,0.965,-0.07,-0.05,49766,51647.4,47307.1,49858.6,4.72,9.53,7.3,9.2,26,33,49504.3,50029.1,45386.9,50314,49893.5,45039.7,53463.1,56360.8,53800.9,46603.8,46056.7,48020.9,52716,47248.7,43431.5,52612.6,1,195.856,98,14240.3,13749.5,25284.7,33765.5,32544.5,34120.1,29908.4,27281.8,25823.5,15763.5,21272.1,48020.9,18866.3,16995.8,25293.8,24193.2
FALSE,High,Master Protein,Q15654,Thyroid receptor-interacting protein 6 OS=Homo sapiens OX=9606 GN=TRIP6 PE=1 SV=3,8,26,0.999752708587387,0.995063075561295,0.893,0.97,-0.16,-0.04,2442.8,2052.5,2181.5,1991.1,12.29,9.45,21.28,10.14,8,9,2479.8,2006.8,2406.3,2717.4,2081.2,2371.6,1905.1,2024.2,2269,2091.3,2097.4,3163.1,1867.4,1990.1,2348.7,1992.1,1,49.332,22,713.3,551.5,1340.5,1823.6,1357.5,1796.6,1065.8,979.8,1089.1,707.4,968.7,3163.1,668.3,715.9,1367.8,916
FALSE,High,Master Protein,O15067,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4,38,189,0.999764121263616,0.999909346062314,0.955,0.973,-0.07,-0.04,39025.2,36139.1,37279.8,35168.4,3.04,8.58,17.5,8.2,38,43,37702.7,38176.3,40026.8,39892.9,36217.9,39550.5,36060.6,32009.8,37736,36829.1,34092.3,49723.8,36360.1,33092.3,39677.5,34015.8,1,274.22,28,10845.5,10492,22298.7,26771.9,23624.2,29961.8,20173,15494.5,18112.6,12457.3,15746.1,49723.8,13012.8,11903.6,23107.5,15641.7
FALSE,High,Master Protein,P21281,"V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3",17,61,0.999764442993367,0.936138571646378,0.994,1.005,-0.01,0.01,9960.6,10677.2,9900.2,10734.8,5.45,6.17,3.86,7.91,17,19,9684.5,9398.6,10606.5,10244.5,9550.8,10444,10923.3,10915.6,9544.5,10063.5,10418.5,9739.6,9783,10292.1,11196.6,11654.3,1,68.271,32,2785.8,2583,5908.8,6875.1,6229.8,7911.9,6110.7,5283.7,4581.2,3403.9,4812,9739.6,3501.2,3702.1,6520.7,5359.1
FALSE,High,Master Protein,Q9BQ75,Protein CMSS1 OS=Homo sapiens OX=9606 GN=CMSS1 PE=1 SV=2,5,8,0.999765874705062,0.229230194352949,1.012,1.303,0.02,0.38,421.2,221.4,426.2,288.4,26.47,11.64,16.34,8.85,3,5,275.3,378.9,524.7,468.2,218.1,258.8,195.7,224.7,463.5,399.9,454.3,318,262.3,296.7,280.4,322.9,1,12.606,19,79.2,104.1,292.3,314.2,142.2,196.1,109.5,108.8,222.5,135.3,209.8,318,93.9,106.7,163.3,148.5
FALSE,Low,Master Protein,A5PKW4,PH and SEC7 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PSD PE=1 SV=2,1,1,0.999788784066462,0.976520002368563,0.966,1.085,-0.05,0.12,274,285.2,264.7,309.3,7.57,4.75,10.68,13.68,1,1,251.6,258.7,290.1,291,281.6,306.5,288.8,274.7,261.6,245,312.9,267.8,240.1,303.3,334.2,315.5,1,1.446,1,72.4,71.1,161.6,195.3,183.7,232.2,161.5,133,125.6,82.9,144.5,267.8,85.9,109.1,194.6,145.1
FALSE,High,Master Protein,P14136,Glial fibrillary acidic protein OS=Homo sapiens OX=9606 GN=GFAP PE=1 SV=1,7,21,0.999795019214309,0.491030996730237,0.982,1.034,-0.03,0.05,875.2,850.7,859.5,880,6.81,2.1,12.3,136.63,6,7,897,812.6,952.4,853.9,827.4,867.1,859.5,842,865.8,853.2,847.9,1079.4,841.9,864.4,895.8,8347.1,1,25.735,16,258,223.3,530.6,573,539.7,656.9,480.8,407.6,415.6,288.6,391.6,1079.4,301.3,310.9,521.7,3838.3
FALSE,High,Master Protein,Q9HD15,Steroid receptor RNA activator 1 OS=Homo sapiens OX=9606 GN=SRA1 PE=1 SV=2,9,21,0.999804241175701,0.749251535751362,1.038,1.079,0.05,0.11,1867.3,1791.2,1938.6,1932.4,11.13,6.27,9.2,11.75,9,9,2001.1,2143.8,1701.6,1742.5,1902.6,1728.1,1856.6,1660.5,1928.5,1948.8,1632.1,2027.3,2190.4,1979.1,1886.9,1644.6,1,33.422,27,575.6,589.2,947.9,1169.4,1241,1309.2,1038.6,803.8,925.7,659.2,753.8,2027.3,783.9,711.9,1098.9,756.2
FALSE,High,Master Protein,Q9Y4E5,E3 SUMO-protein ligase ZNF451 OS=Homo sapiens OX=9606 GN=ZNF451 PE=1 SV=2,1,1,0.999807253721935,0.997482016272178,0.936,0.961,-0.09,-0.06,84.6,66.7,79.2,64.1,30.05,15.61,27.25,31.11,1,1,58.4,67.3,106.5,106.3,69.7,86.1,62,63.8,90.6,60.4,69.2,110.6,65.1,49.9,100.6,63,1,5.087,1,16.8,18.5,59.3,71.3,45.5,65.2,34.7,30.9,43.5,20.4,32,110.6,23.3,18,58.6,29
FALSE,High,Master Protein,P42766,60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2,34,199,0.999807279274525,0.0363899485191099,0.989,0.82,-0.02,-0.29,75849.4,109286,74981,89627.1,5.82,9.12,7.35,12.13,34,37,71078.1,79414.4,72547.5,79301.6,124854.6,106161.1,101439.3,112502.9,82281.8,68818.9,75672,74296.3,106218.2,85583.9,80860.4,93861.2,1,246.153,76,20446.2,21825.5,40415.7,53219,81440.2,80423.1,56747.3,54457.7,39493.9,23277.6,34950.4,74296.3,38014,30785.3,47091.8,43160.8
FALSE,High,Master Protein,P62875,"DNA-directed RNA polymerases I, II, and III subunit RPABC5 OS=Homo sapiens OX=9606 GN=POLR2L PE=1 SV=1",3,14,0.999808161519335,0.96930772513209,1.073,0.95,0.1,-0.07,2199.1,1936.2,2359.9,1840.2,2.59,7.38,11.44,21.35,3,4,2169,2295.5,2179.4,2219,2110.5,2034.5,1816.3,1842.7,1858.7,2393.5,2361.9,2357.9,2453.3,1835.1,1474.1,1845.3,1,15.176,48,623.9,630.9,1214.1,1489.2,1376.6,1541.2,1016.1,892,892.1,809.6,1090.9,2357.9,878,660.1,858.5,848.5
FALSE,High,Master Protein,Q96QC0,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PPP1R10 PE=1 SV=1,10,21,0.999812943691219,0.613007824100941,0.987,1.054,-0.02,0.08,5068.2,3995.2,5001.6,4211.9,6.39,9.96,8.13,8.6,10,10,4487.6,5180.9,5120.8,5016.2,3881.9,3499.9,4111.8,4443.1,4810.6,5200,5407.3,4498.7,4183.9,4240.1,3919.9,4797.1,1,40.594,9,1290.9,1423.9,2852.8,3366.3,2532.1,2651.4,2300.2,2150.7,2309,1758.9,2497.5,4498.7,1497.4,1525.2,2282.9,2205.9
FALSE,High,Master Protein,P29966,Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens OX=9606 GN=MARCKS PE=1 SV=4,10,42,0.99981367048231,0.99815671780024,1.113,0.951,0.15,-0.07,9517,13846.2,10589.9,13173,17.4,9.65,13.08,15.88,10,10,9837.8,12710.7,9206.6,8810.9,13967.9,11333.3,13805.6,13887,10072.4,11134,11191.8,8341.6,14247,16265.5,11511.4,12180,1,56.263,21,2829.9,3493.3,5128.9,5913,9111,8585.6,7723.1,6722.1,4834.6,3766,5169.1,8341.6,5098.8,5850.8,6704,5600.8
FALSE,High,Master Protein,P58546,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=2,8,52,0.999818999487809,0.554803253248807,1.052,1.075,0.07,0.1,7697.2,6548.2,8098.4,7036.5,11.56,9.56,12.46,11.23,8,11,9013,8122.1,7294.5,6989.7,6292.8,5676.8,6814,7075.9,7688.4,8530.2,8814.9,6619.4,7051.5,8335.4,6412.3,7021.5,1,95.561,37,2592.7,2232.2,4063.7,4690.7,4104.7,4300.5,3811.9,3425.1,3690.3,2885.3,4071.3,6619.4,2523.6,2998.3,3734.4,3228.8
FALSE,High,Master Protein,P62750,60S ribosomal protein L23a OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1,46,373,0.999824740988343,0.72272677721633,0.985,0.953,-0.02,-0.07,118840.4,147124.9,117020.9,140163.9,3.48,12.01,10.1,9.09,45,53,119331.5,119438.5,110950.2,118351.3,148391.7,127067.5,145869,170472.6,122708,111597.3,132305.3,105416.2,134729.9,149101.3,121390.6,145817,1,446.103,87,34326.6,32825.3,61809.6,79425,96793,96260.8,81602.2,82518.3,58897.8,37747.2,61107.5,105416.2,48218,53633,70696,67052.1
FALSE,High,Master Protein,Q9UHX1,Poly(U)-binding-splicing factor PUF60 OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=1,21,158,0.999830155708879,0.679214139149614,0.972,1.088,-0.04,0.12,38693.1,26551.2,37598.1,28895.2,9.62,4.76,11.38,6.29,21,29,41299.8,42132.9,36250.9,34597.6,25759.3,25912.1,27206,28492.6,35766.7,44131,39523.1,34354.8,27611.1,30239.1,26758.3,30271.3,1,207.466,32,11880.2,11579.4,20195.1,23218.3,16802.3,19629.9,15219.6,13792,17167.4,14927.1,18254.5,34354.8,9881.6,10877.3,15583.6,13919.9
FALSE,High,Master Protein,Q14168,MAGUK p55 subfamily member 2 OS=Homo sapiens OX=9606 GN=MPP2 PE=1 SV=3,3,10,0.999838432451634,0.717595574206196,0.986,0.896,-0.02,-0.16,294.1,265,290,237.5,22.4,10.48,15.86,14.99,2,3,244.8,246.4,373.9,351,263.1,321,259.3,266.9,318.4,255.5,264.2,355.9,212.4,232.9,298.7,242.3,1,16.498,7,70.4,67.7,208.3,235.6,171.6,243.1,145.1,129.2,152.8,86.4,122,355.9,76,83.8,174,111.4
FALSE,High,Master Protein,P68366,Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1,38,648,0.999840689481424,0.266651862932337,1.115,1.299,0.16,0.38,76422.6,67632.8,85185,87829.5,27.33,14.74,21.81,13.37,12,67,111812.7,87085.3,67065.5,62633.4,66270.3,52075.5,74824.8,69023.4,79043.3,95483.3,91804,56510.8,98518.7,82836.7,72304.3,93123.1,1,667.779,49,32163.8,23933.7,37361.7,42033,43226.8,39450.2,41858.6,33411.2,37939.5,32296.7,42401.3,56510.8,35258.5,29797.1,42108.9,42821.5
FALSE,High,Master Protein,P16278,Beta-galactosidase OS=Homo sapiens OX=9606 GN=GLB1 PE=1 SV=2,1,5,0.999844182037938,0.997909561566155,0.867,0.975,-0.21,-0.04,441.5,477.5,382.6,465.5,36.93,31.49,15.53,36.52,1,1,231.9,362.8,566.2,537.4,420.7,724.7,542.1,359.1,411.2,342,356,477.5,411.4,315.5,737.9,526.7,1,3.939,1,66.7,99.7,315.4,360.6,274.4,549,303.2,173.8,197.4,115.7,164.4,477.5,147.2,113.5,429.7,242.2
FALSE,High,Master Protein,Q96GA3,Protein LTV1 homolog OS=Homo sapiens OX=9606 GN=LTV1 PE=1 SV=1,6,15,0.99984538541706,0.863305326056021,0.869,0.995,-0.2,-0.01,2535.6,1733.6,2204.2,1724.3,25.36,20.31,12.42,12.28,6,6,1511.7,2632.3,2442.5,2892.5,1580.7,2404.4,1623.7,1850.9,2275.1,2135.6,2059.3,2697.3,1368.8,1830.1,1762,1687.3,1,22.944,13,434.8,723.4,1360.7,1941.1,1031,1821.5,908.3,896,1092,722.4,951.1,2697.3,489.9,658.3,1026.2,775.9
FALSE,High,Master Protein,Q96EV8,Dysbindin OS=Homo sapiens OX=9606 GN=DTNBP1 PE=1 SV=1,1,2,0.999853404463083,0.856623738417754,0.821,0.894,-0.29,-0.16,24,28.1,19.7,25.1,32.46,12.93,25.87,31.92,1,1,21.2,12.2,27.5,27.1,34,27.5,28.8,25.2,19.5,16.2,19.8,29,34.3,21.2,29.8,16.4,1,4.299,6,6.1,3.4,15.3,18.2,22.2,20.8,16.1,12.2,9.4,5.5,9.1,29,12.3,7.6,17.3,7.5
FALSE,High,Master Protein,P61106,Ras-related protein Rab-14 OS=Homo sapiens OX=9606 GN=RAB14 PE=1 SV=4,10,24,0.999854711010229,0.304659403518334,1.11,1.187,0.15,0.25,2269.6,2494.5,2518.7,2960.8,17.88,15.84,12.84,7.12,8,10,3070.1,2345.3,2196.4,2119.9,2457.9,2087.6,2531.6,3062,2408.3,2634.3,2705.1,2009.5,3024.5,2808.7,2898.4,3300.4,1,37.681,54,883.1,644.6,1223.6,1422.6,1603.2,1581.5,1416.2,1482.2,1155.9,891,1249.4,2009.5,1082.4,1010.3,1688,1517.6
FALSE,High,Master Protein,Q15811,Intersectin-1 OS=Homo sapiens OX=9606 GN=ITSN1 PE=1 SV=3,6,14,0.999854862426865,0.963760385009044,0.978,0.981,-0.03,-0.03,1101.5,984,1077.5,965.6,14.02,6.31,15.63,16.64,6,6,961.2,991.2,1224.2,1262.6,956.3,1017.7,1012.4,886.7,1148.9,931.3,1010.5,1324.8,889,1018,1262.2,916,1,15.504,4,276.5,272.4,682,847.3,623.8,771,566.4,429.2,551.4,315,466.7,1324.8,318.2,366.2,735.1,421.2
FALSE,High,Master Protein,Q9H7Z7,Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1,5,13,0.999863412133213,0.263535516035982,1.006,1.167,0.01,0.22,1987.8,1756.3,1999.9,2050.4,15.09,9.12,9.97,7.41,5,5,2355.1,2191,1803.5,1720.5,1668.7,1540,1874.9,1848.6,1916.3,2220.3,2087.3,1764,2062.8,2038.1,1796,2141,1,17.527,16,677.5,602.2,1004.7,1154.6,1088.5,1166.7,1048.9,894.8,919.8,751,964,1764,738.3,733.1,1045.9,984.5
FALSE,Medium,Master Protein,Q96EY9,Probable inactive tRNA-specific adenosine deaminase-like protein 3 OS=Homo sapiens OX=9606 GN=ADAT3 PE=1 SV=1,1,2,0.99986627609056,0.999908836264362,1.026,0.978,0.04,-0.03,72.6,74.4,74.6,72.7,22.88,14.91,27.07,20.17,1,1,66.2,61.4,100.7,79.7,72.6,93.2,76.2,66.3,73.4,56.9,75.7,107.6,63.4,78.2,98.2,67.6,1,3.298,3,19,16.9,56.1,53.5,47.3,70.6,42.6,32.1,35.2,19.2,35,107.6,22.7,28.1,57.2,31.1
FALSE,High,Master Protein,Q9HCN4,GPN-loop GTPase 1 OS=Homo sapiens OX=9606 GN=GPN1 PE=1 SV=1,2,12,0.999866522394306,0.427936374972392,0.973,1.148,-0.04,0.2,1765,1994.2,1717.5,2289.9,9.56,9.13,7.21,13.13,2,2,1664.2,1553.4,1901.4,1871.8,1850.7,2290.5,2014.1,1974.4,1650,1764.1,1672.2,1928.3,1948.5,2108.8,2575,2486.5,1,21.127,5,478.7,426.9,1059.2,1256.2,1207.2,1735.2,1126.7,955.7,792,596.7,772.3,1928.3,697.3,758.5,1499.6,1143.4
FALSE,High,Master Protein,Q9UBI1,COMM domain-containing protein 3 OS=Homo sapiens OX=9606 GN=COMMD3 PE=1 SV=1,3,10,0.999867075744944,0.25100277962751,1.02,1.12,0.03,0.16,713.7,499,728.2,559,3.57,8.61,8.25,6.97,3,3,692.2,691.4,735.8,736.1,472.5,448.2,527,537.1,724,732.5,778.7,636.8,494.4,581.6,550.7,567.5,1,13.726,26,199.1,190,409.9,494,308.2,339.6,294.8,260,347.5,247.8,359.7,636.8,176.9,209.2,320.7,261
FALSE,High,Master Protein,Q2NL82,Pre-rRNA-processing protein TSR1 homolog OS=Homo sapiens OX=9606 GN=TSR1 PE=1 SV=1,17,59,0.999869229866874,0.997279502168754,0.969,1.038,-0.04,0.05,16816,11418.1,16302.5,11853.8,11.99,10.76,4.71,6.18,17,18,13904.9,15813.5,18091.2,17882.1,10529.4,13480.4,11235.3,11603.8,16043.9,16565.3,15634,17426.9,11079.9,11315,12484.9,12418.2,1,97.005,22,3999.9,4346,10078.5,12000.6,6868.1,10212.2,6285.3,5616.9,7700.8,5603.1,7220.8,17426.9,3965.3,4070.1,7271,5710.3
FALSE,High,Master Protein,P61218,"DNA-directed RNA polymerases I, II, and III subunit RPABC2 OS=Homo sapiens OX=9606 GN=POLR2F PE=1 SV=1",7,23,0.999869662302491,0.995756942544452,1.012,0.985,0.02,-0.02,5868.2,5918.9,5939.4,5830.8,12.25,6.94,4.08,13.81,7,7,6326,6628.5,5102.8,5443.6,6432.4,5974.4,5863.9,5431.4,6085.3,5988.9,5535.7,5890.3,6754.4,6308.1,5389.7,4997.2,1,31.727,31,1819.7,1821.7,2842.8,3653.1,4195.7,4526,3280.4,2629.1,2920.9,2025.7,2556.7,5890.3,2417.3,2269.1,3138.9,2297.9
FALSE,High,Master Protein,P62753,40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1,66,492,0.999870354211645,0.272855701641421,0.977,0.893,-0.03,-0.16,185191.9,225921,180909.9,201840,5.73,6.92,6.98,9.55,66,77,185279.1,190800.6,166866,185104.9,249334.3,220099.4,213189.1,231896.7,199816.4,169403.1,178525,183326.6,235797.6,200471.2,189969,203218.2,1,577.724,91,53297,52437.8,92959.9,124223.1,162636,166737.8,119262.4,112251,95908.6,57299.7,82454.9,183326.6,84388.7,72111.2,110634.9,93447.3
FALSE,High,Master Protein,Q14558,Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Homo sapiens OX=9606 GN=PRPSAP1 PE=1 SV=2,6,16,0.999871837820806,0.933192206112267,1.059,1.058,0.08,0.08,2518.7,3474.2,2667.3,3674.7,3.46,16.26,10.57,35.23,6,7,2424.5,2458.6,2598.9,2580.3,3052.2,2962,4023.2,3954.5,2654.5,2680.2,2735.1,2153.9,3501.3,1646.7,3856.6,4328.7,1,42.026,16,697.4,675.7,1447.8,1731.6,1990.9,2243.9,2250.6,1914.2,1274.1,906.6,1263.2,2153.9,1253.1,592.3,2246,1990.5
FALSE,High,Master Protein,Q9H6N6,Putative uncharacterized protein MYH16 OS=Homo sapiens OX=9606 GN=MYH16 PE=1 SV=2,3,8,0.999874068069739,0.984075919602719,0.939,1.025,-0.09,0.04,1417.2,1201.4,1330.3,1231.8,10.69,4.24,3.39,11.14,1,3,1413.5,1134.7,1434.1,1421,1159.6,1268.4,1231.8,1171.7,1331.8,1294.9,1328.8,1403,1076.4,1231.8,1413.7,1231.7,1,9.612,3,406.6,311.8,798.9,953.6,756.4,960.9,689.1,567.2,639.2,438,613.7,1403,385.2,443.1,823.3,566.4
FALSE,High,Master Protein,Q9Y2Z4,"Tyrosine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=YARS2 PE=1 SV=2",7,14,0.999884918986969,0.102100731347453,0.994,1.13,-0.01,0.18,3412.3,1998.4,3390.9,2257.8,5.39,5.53,3.23,8.99,7,7,3545.1,3428.2,3396.4,3116.3,2036.5,1960.9,2096.9,1842.4,3425.6,3495,3239.2,3356.5,2239,2433,2276.7,1953.3,1,32.134,17,1019.8,942.2,1892.1,2091.3,1328.4,1485.5,1173.1,891.8,1644.2,1182.2,1496.1,3356.5,801.3,875.2,1325.9,898.2
FALSE,High,Master Protein,P62917,60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2,63,445,0.999885493342558,0.617400447039071,0.991,0.928,-0.01,-0.11,148461.8,191567.1,147151.1,177724.1,8.81,11.18,7.95,12.17,63,75,146793.8,168000.5,136165.8,150148.7,233933.4,185930.1,195080.6,188117,168230.9,145471.8,141014.1,148849.8,216875,178700.5,165293.8,176753,1,605.449,94,42226.4,46171.6,75857,100764.1,152590.2,140852.6,109132.2,91059.1,80748,49205.1,65129.9,148849.8,77616.6,64280.1,96264.5,81277.6
FALSE,High,Master Protein,Q8NBS9,Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2,29,101,0.99988974830261,0.558850303558609,0.979,1.044,-0.03,0.06,20415.7,18800.3,19987.9,19624.2,5.24,6.1,7.55,10.32,28,30,20214.3,20619.2,21921.1,19336.8,16753.3,19168.6,18536.4,19068,19561,20093.7,22927.2,19882.6,17465,22410.2,19932,19321.1,1,172.461,52,5814.8,5666.8,12212.1,12976.8,10927.9,14521.3,10369.7,9230,9389,6796.6,10589.4,19882.6,6250.5,8061.2,11608.1,8884.5
FALSE,High,Master Protein,Q8WUM0,Nuclear pore complex protein Nup133 OS=Homo sapiens OX=9606 GN=NUP133 PE=1 SV=2,5,8,0.999891000403633,0.973934654934022,1.044,0.933,0.06,-0.1,2366.3,2401.1,2469.5,2241.4,9.11,12.16,6.06,13.75,5,5,2202.5,2723.2,2377.4,2355.3,2815.5,2414.6,2387.8,2096.6,2529.9,2410.5,2219.1,2530.2,2831.7,2113.8,2286.3,2197.3,1,23.178,7,633.6,748.4,1324.4,1580.6,1836.5,1829.2,1335.8,1014.9,1214.3,815.4,1024.9,2530.2,1013.4,760.4,1331.5,1010.4
FALSE,High,Master Protein,Q9Y4Z0,U6 snRNA-associated Sm-like protein LSm4 OS=Homo sapiens OX=9606 GN=LSM4 PE=1 SV=1,9,33,0.999893707383792,0.751188220689704,0.983,0.974,-0.02,-0.04,6894.6,9196.8,6779.9,8959.3,1.16,8.07,11.29,7.76,9,11,7027.2,6869.4,6920,6846.1,9145.7,10242.2,9248.2,8424.7,7198.6,6318.6,6385.6,7990.4,9329.1,8861.3,9058.5,7779.7,1,45.936,47,2021.4,1887.9,3855.1,4594.4,5965.5,7759,5173.6,4078,3455.2,2137.2,2949.3,7990.4,3338.8,3187.5,5275.5,3577.4
