"","Accession","Cont_Global_Rep1.x","Cont_Global_Rep2.x","Cont_Global_Rep3.x","Cont_Global_Rep4.x","Cont_PISA_Rep1.x","Cont_PISA_Rep2.x","Cont_PISA_Rep3.x","Cont_PISA_Rep4.x","DZNep_Global_Rep1.x","DZNep_Global_Rep2.x","DZNep_Global_Rep3.x","DZNep_Global_Rep4.x","DZNep_PISA_Rep1.x","DZNep_PISA_Rep2.x","DZNep_PISA_Rep3.x","DZNep_PISA_Rep4.x","U1","Methyl_state","Format2","Format3","Format4","cont_global_mean","cont_global_sd","dznep_global_mean","dznep_global_sd","FC_global","log10FC_global","pval","p.adjust","protein_type","rep1_sm","rep2_sm","rep3_sm","rep4_sm","pisa_sm_mean","pisa_sm_sd","pval.pisa","log10.pvalue_pisa","protein_type.pisa","Gene.Name","DZNep_Kme_global_Norm_rep1","DZNep_Kme_global_Norm_rep2","DZNep_Kme_global_Norm_rep3","DZNep_Kme_global_Norm_rep4","Cont_Kme_global_Norm_rep1","Cont_Kme_global_Norm_rep2","Cont_Kme_global_Norm_rep3","Cont_Kme_global_Norm_rep4","Norm_FC_global_rep1","Norm_FC_global_rep2","Norm_FC_global_rep3","Norm_FC_global_rep4","kme_cont_pisa_rep1_norm","kme_cont_pisa_rep2_norm","kme_cont_pisa_rep3_norm","kme_cont_pisa_rep4_norm","kme_dznep_pisa_rep1_norm","kme_dznep_pisa_rep2_norm","kme_dznep_pisa_rep3_norm","kme_dznep_pisa_rep4_norm","kme_rep1_sm","kme_rep2_sm","kme_rep3_sm","kme_rep4_sm","Norm_Global_Kme_FC_mean","Norm_Global_Kme_FC_sd","Norm.global.kme.pval","Norm_global_kme_protein_type","kme.pisa.sm.mean","kme.pisa.sm.sd","kme.pisa.pval","global_kme_pisa_type"
"227","O43399",77.1,66.1,61.8,78.2,72.7,77.4,71.4,56.8,55.7,70,67.5,83.4,68.6,77.9,74,70,"O43399","m3","O43399-K15","O43399-K15-m3","O43399-K15-m3-467",31056.975,1527.80967482864,36627.15,1341.29140134921,1.17935343026808,0.0716439745721012,0.00162969021506068,2.787894942023,"Up with DZNep",0.895468286839354,1.06159867266766,0.92955177035461,0.938936171269872,0.956388725282874,0.0725838518318843,0.572759129013089,0.24202798001126,"ns","TPD52L2",0.00154888296896116,0.0019961218204631,0.00178126583347408,0.00221898214171686,0.00251154790834642,0.0022755752626723,0.00192438835277962,0.00241596638655462,0.616704528635066,0.877194375069349,0.925627008135434,0.918465651701937,0.942931258106355,1.17095310136157,1.15533980582524,0.726342710997443,1.23159784560144,1.11285714285714,1.0962962962963,0.839328537170264,1.30613746761858,0.950385751199705,0.948895113600996,1.15555442969568,0.834497890885446,0.146756077976676,0.0866487030531035,"ns",1.09024319052874,0.173604223286294,0.613899873185326,"ns"
"228","P06733",1009.7,1175,703.7,747.2,1511.6,1291.8,1298.3,964.8,940.7,944.6,693.2,835.5,1681.4,1331.4,1090.2,885.6,"P06733","m3","P06733-K406","P06733-K406-m3","P06733-K406-m3-468",495523.85,14765.7593055691,501845.7,22315.8268904978,1.01275791266152,0.00550564500478479,0.655716720106371,0.183283742126754,"ns",0.992453797164927,1.00115945622515,1.05254592433649,0.905687822561271,0.987961750071959,0.0609220065555301,0.836831608949578,0.077361923920017,"ns","ENO1",0.00186199392689511,0.00187764236021593,0.00146730484125929,0.00158640284720861,0.00199920681167797,0.00229893153488409,0.00145215812737018,0.00155230404550544,0.931366337898936,0.816745662810963,1.01043048522308,1.021966574011,1.49707834010102,1.09940425531915,1.84496234190706,1.29122055674518,1.78739236738599,1.40948549650646,1.57270628967109,1.05996409335727,1.19392039782326,1.28204478897282,0.852432732066199,0.820900881588467,0.945127264985995,0.0945868011865243,0.594341566260116,"ns",1.03732470011269,0.234829330582786,0.91641910403173,"ns"
"229","P06493",751.2,703.1,454.8,479.1,482.8,390.7,439,406.6,601.2,661.1,511.6,484,530.9,513.8,384,380.5,"P06493","m3","P06493-K6","P06493-K6-m3","P06493-K6-m3-470",49835.525,5623.16588134893,52582.4,4872.19487773905,1.05511881333647,0.02330136681006,0.488692933270434,0.310963941028807,"ns",1.29099073775405,1.20027259401719,1.04466646745214,1.09966736378637,1.15889929075244,0.109113793331071,0.062973371656787,1.20084305351806,"ns","CDK1",0.0116774370240017,0.0110850840142391,0.0100878248078463,0.0099809454677434,0.0138514472844747,0.0127563146569711,0.0102497070224466,0.0105020418810295,0.843048151155316,0.868987972806182,0.984206161771667,0.950381419233591,0.642705005324814,0.555681979803726,0.965259454705365,0.848674598204968,0.883067198935462,0.777189532597187,0.750586395621579,0.786157024793388,1.37398525236189,1.39862288295132,0.77760066680796,0.926335048151777,0.911655926241689,0.0665602021621483,0.302858096756425,"ns",1.11913596256824,0.3145788984359,0.665045270509504,"ns"
"230","P62826",2220.7,1743.3,1232.1,1247.4,1659.4,1287.3,1748.5,1718.7,1557.4,1788.1,1639.2,1091.7,2050.7,1960.7,1566.3,1641.9,"P62826","m3","P62826-K159","P62826-K159-m3","P62826-K159-m3-471",124534.35,14397.6291848114,125046.75,10496.9598397187,1.00411452743761,0.00178325045593765,0.956171507983059,0.0194642015627279,"ns",1.26376803340339,1.30060847930767,0.865982102413565,0.961368403640059,1.09793175469117,0.216817677692878,0.435047862195928,0.361462961104834,"ns","RAN",0.0125099101718727,0.0128371077919327,0.0134030303996625,0.00956779709293918,0.0162515295040601,0.0126993816764087,0.0108517969187626,0.0112704714371161,0.769768172820124,1.01084510403998,1.23509779071601,0.848926076102756,0.747241860674562,0.738427120977457,1.41912182452723,1.37782587782588,1.31674585848209,1.09652703987473,0.955527086383602,1.50398461115691,1.76214145349594,1.48494957555629,0.673322804194015,1.09156362597145,0.966159285919717,0.205457081075041,0.663355441195952,"ns",1.25299436480442,0.4743813442575,0.539948205439106,"ns"
"231","P68104",1359.7,1134.8,1113.8,1058.7,1177.8,1078.9,1121.2,1037.9,1141.3,1127,1214.1,1238,1215.1,1237.6,1279.9,1125.5,"P68104","m3","P68104-K408","P68104-K408-m3","P68104-K408-m3-472",558006.675,8507.96398181337,665816.525,34191.9189573964,1.19320530529496,0.0767151756782948,0.00620430700243779,2.20730672050287,"Up with DZNep",1.00316446621772,0.94461266037644,0.958622231388619,1.05938200269969,0.991445340170617,0.0517151956962857,0.881340976581177,0.0548560375604069,"ns","EEF1A1",0.00178552319756494,0.00158043303304171,0.001815574099604,0.00192756857465335,0.00241517276291892,0.00200228247498206,0.00200886367358364,0.00193246961475825,0.739294192522693,0.789315719829128,0.903781637090969,0.997463846226883,0.86622048981393,0.950740218540712,1.00664392170946,0.98035326343629,1.06466310347849,1.09813664596273,1.05419652417429,0.909127625201939,1.22909018661887,1.15503333565531,1.04723875189558,0.927346966761049,0.857463848917418,0.115979268174132,0.0617024788719589,"ns",1.0896773102327,0.131478175383677,0.175457450469607,"ns"
"232","P24534",117.9,109.8,91.6,94.8,66.6,77.4,72,77.1,97.4,124,121.8,85.3,102.5,81.5,97.2,74.8,"P24534","m3","P24534-K147","P24534-K147-m3","P24534-K147-m3-473",91640.1,2136.53756812278,104116.85,3266.14940921773,1.13614945858854,0.0554354658562956,0.00122376752964629,2.91230107416807,"Up with DZNep",0.931706214572669,1.02918419974508,0.96308621878864,0.899011415835397,0.955747012235446,0.05550907527389,0.422855717540097,0.373807792826467,"ns","EEF1B2",0.000950787474595232,0.00121812132291905,0.00117906720102225,0.000783086794108764,0.00132788663294578,0.00120210730066696,0.000987944062520897,0.00101157441741103,0.716015547566744,1.01332162465298,1.19345542501027,0.774126728227226,0.564885496183206,0.704918032786885,0.786026200873363,0.813291139240506,1.0523613963039,0.657258064516129,0.798029556650246,0.876905041031653,1.86296409345691,0.932389347336834,1.01527093596059,1.07821787146304,0.924229831364303,0.220834702476855,0.474612375027703,"ns",1.22221056205434,0.4313232849023,0.249083582208456,"ns"
"233","Q9Y3I0",127.6,130.6,134,148.7,114.3,115.8,114.5,110.8,131.9,131.2,123.9,147.6,90.5,112.6,108,107.5,"Q9Y3I0","m3","Q9Y3I0-K206","Q9Y3I0-K206-m3","Q9Y3I0-K206-m3-474",72453.35,9285.45376866419,79937.2,3652.82085973749,1.10329198028801,0.0426904613497446,0.209640643864384,0.678524515128957,"ns",1.11845150808545,1.30500651736385,0.859024809849916,0.911384481843632,1.04846682928571,0.204442588138312,0.673063267069757,0.171944110742053,"ns","RTCB",0.00156838404124648,0.00160188318950571,0.0016081197718261,0.00192439575798507,0.00156843463831356,0.0016415449124677,0.00209983295358742,0.0022847186584845,0.999967740404446,0.975838782928965,0.765832238740106,0.842290034634533,0.89576802507837,0.886676875957121,0.854477611940298,0.745124411566913,0.686125852918878,0.858231707317073,0.871670702179177,0.728319783197832,0.765963769312763,0.967919352120982,1.02012117110926,0.977447218064238,0.895982199177012,0.111073440401505,0.308625023042361,"ns",0.93286287765181,0.113557682777951,0.347426351361771,"ns"
"234","O95997",291.8,336.3,367.6,352.4,214,231.3,286.9,293.9,319.7,326.2,342.8,310.9,219.6,141.8,279.9,317.6,"O95997","m3","O95997-K33","O95997-K33-m3","O95997-K33-m3-475",1524.85,321.313911930374,1942.025,153.753317037389,1.27358428697905,0.105027692258865,0.074551076182791,1.12754608290349,"ns",0.695597431801209,1.23135987014902,0.841623590542049,0.971695637355628,0.935069132461975,0.22745583221212,0.381610042887011,0.418380204426489,"ns","PTTG1",0.172029702970297,0.179942630185349,0.158755152132636,0.160456234516928,0.274712860101676,0.20273691825416,0.232614060621401,0.195984650464379,0.626216417049519,0.887567157155683,0.682483043838966,0.818718374815234,0.733379026730637,0.687778768956289,0.780467899891186,0.833995459704881,0.686893963090397,0.434702636419375,0.816511085180864,1.02155033772917,0.936615226307373,0.632038463587703,1.04618150893163,1.22488716915876,0.753746248214851,0.120376790453564,0.0419251346621711,"Norm.Down with DZNep",0.959930591996368,0.248795808246684,0.889430844608208,"ns"
"235","P00491",1358,1198.7,995.2,995.8,1331.1,1139,1270.4,1144.6,1091.6,1186,1124.6,1034.5,1641.3,1419.8,1362,1161.5,"P00491","m3","P00491-K11","P00491-K11-m3","P00491-K11-m3-479",18977.725,1131.3134089043,19380.875,919.756077718435,1.02124332605726,0.00912923138529377,0.601041414767464,0.2210956018986,"ns",0.965249165413823,0.822592145684041,1.31151289724376,1.01150145112458,1.02771391486655,0.205573580902862,0.897778439069382,0.0468308287691075,"ns","PNP",0.0561236818698297,0.0627636098072109,0.0606678534822247,0.0501203955368866,0.0738488979764967,0.0677243117114979,0.0493822259713194,0.0506271194196031,0.759979951057519,0.926751534583041,1.22853622510779,0.989991058378874,0.98019145802651,0.950196045716193,1.27652733118971,1.14942759590279,1.5035727372664,1.19713322091062,1.21109727903254,1.12276462058966,1.53395821291245,1.25988023872306,0.948743712289979,0.976803258066731,0.976314692281807,0.194130515781148,0.680635854229935,"ns",1.17984635549806,0.274733544328449,0.186050616161919,"ns"
"236","P26583",935.1,904.8,773.3,713.2,862.7,714.3,944.6,960.7,779.7,931.9,963.7,715.2,836.7,1161.9,804.1,928.5,"P26583","m3","P26583-K128","P26583-K128-m3","P26583-K128-m3-481",47736.875,11736.6277000324,52468.9,9171.91365673853,1.09912724701816,0.0410479740238501,0.54995597918955,0.259672071887919,"ns",0.670600411689179,1.17386979117804,0.874040593583587,1.00992920134754,0.932109999449587,0.213121988126416,0.573333312315054,0.241592823733258,"ns","HMGB2",0.018368529669522,0.0181452829858035,0.0148957283558281,0.0139214659583952,0.0285132320789869,0.0205517723859408,0.0138083367855663,0.0122702341873637,0.644210716576701,0.882905992001761,1.07874891720475,1.13457214799796,0.92257512565501,0.789456233421751,1.22151816888659,1.34702748177229,1.07310504040015,1.24680759738169,0.834388295112587,1.29823825503356,1.1631627718537,1.57932453326467,0.683074813265471,0.963780080659866,0.935109443445293,0.22193462893815,0.565224757210593,"ns",1.09733554976093,0.376871164774731,0.804926451256893,"ns"
"237","P42766",620.7,542.6,292.3,328.6,453.9,208,649.5,1040.2,461.7,577.5,799.8,193.9,651.5,721.2,307,766.5,"P42766","m3","P42766-K19","P42766-K19-m3","P42766-K19-m3-482",75585.5,4397.57407138678,75267.35,5534.48871140476,0.995790859357946,-0.00183186455245002,0.931350637230386,0.030886783953819,"ns",0.734897145352894,0.930289694163309,0.764217562733823,0.890506693596097,0.829977773961531,0.0950280007226326,0.0636800711449768,1.1959964600654,"ns","RPL35",0.00561119760238886,0.00839157790726398,0.0105692851130073,0.00260981689556964,0.00873263532278533,0.00683250539888811,0.00402907883927242,0.00414366905123093,0.642554898376214,1.22818459955108,2.62325100466784,0.629832369164317,0.731271145480909,0.383339476594176,2.22203215874102,3.16555082166768,1.41108945202512,1.24883116883117,0.383845961490373,3.95306859205776,1.92963917795108,3.25776823176823,0.172745457342011,1.24877748447431,1.28095571793986,0.937382641445203,0.693447479321366,"ns",1.65223258788391,1.29181491320056,0.906334183251949,"ns"
"238","P62750",1807.6,1704.4,1739.4,1733.4,1864.9,1747.9,1909.9,2142.5,1716.3,1682.9,1953.6,1697,1769.2,1933.7,1788.4,2060.2,"P62750","m3","P62750-K103","P62750-K103-m3","P62750-K103-m3-483",117017.975,4074.59561050746,118006.8,11918.5189552505,1.00845019750171,0.00365445536558246,0.883445215858513,0.0538203767605407,"ns",0.882951073692891,1.25584928232716,0.69786757971718,0.960327239764387,0.949248793875405,0.232174140115585,0.565370110120003,0.24766715543808,"ns","RPL23A",0.0139868517237248,0.0150801004324474,0.0147658372220635,0.0160980797087357,0.0151477060560656,0.0142700935878351,0.0156772897414428,0.0146462145779433,0.92336434783959,1.05676254606366,0.941861601436767,1.09912903590658,1.03169949103784,1.02552217789251,1.09802230654249,1.23601015345564,1.03082211734545,1.14902846277259,0.915438165438165,1.21402474955804,0.999149584060078,1.12043258307089,0.833715453669378,0.982212602512911,1.00527938281165,0.086004188722524,0.932421663454216,"ns",0.983877555828315,0.117518706746155,0.811974650939969,"ns"
"239","P22626",157.7,156.4,161.1,172.3,133.8,108.8,131.4,123.9,162.6,155.1,206.4,151.8,107.3,445.2,128.7,136.9,"P22626","m3","P22626-K168","P22626-K168-m3","P22626-K168-m3-484",142622,21490.0946124798,146972.05,10355.0683746334,1.03050055391174,0.0130482295560342,0.732480305859358,0.135204047658615,"ns",0.957620520758711,1.05097541714911,0.811947035054439,1.08970324796192,0.977561555231046,0.123546440012688,0.621723912787305,0.206402428446782,"ns","HNRNPA2B1",0.00104399213346149,0.00116911016470056,0.00134682068100578,0.00103812546546386,0.000949120634014991,0.00118005852003761,0.00136506682980811,0.00112041575683011,1.09995726153921,0.990722192881846,0.986633512437707,0.926553789640493,0.848446417247939,0.695652173913043,0.815642458100559,0.719094602437609,0.65990159901599,2.87040618955513,0.623546511627907,0.901844532279315,0.777776398840222,4.12620889748549,0.764485106721886,1.25413892584121,1.00096668912481,0.0722191172608509,0.97171662006128,"ns",1.7306523322222,1.61319640629884,0.427229912870715,"ns"
"240","P29401",3556,3559.5,2053,1999.2,4505.2,3248.8,3872.7,2720.1,2841.8,2998.4,2145.2,2565.2,4921.8,4063.2,3348.7,2697.9,"P29401","m3","P29401-K6","P29401-K6-m3","P29401-K6-m3-485",236162.675,12544.3268820013,216554.475,9952.36197840326,0.916971638299744,-0.0376440967404506,0.0519421521218665,1.28448006018827,"ns",1.13687749516292,0.999538006706226,1.03738581747939,1.05069799053266,1.0561248274703,0.0580335037664959,0.170373392138062,0.768598229697914,"ns","TKT",0.0136894115402828,0.012994048150437,0.0100685961836773,0.0119413545979941,0.0145304708796043,0.0143275125675168,0.0089387917000293,0.00901302181483091,0.942117544139466,0.906929803006904,1.12639342335768,1.32490022140462,1.26692913385827,0.912712459615114,1.88636142230882,1.36059423769508,1.73193046660567,1.3551227321238,1.56101995151967,1.05173085919227,1.3670302626409,1.48472031673069,0.827529620282977,0.772993762617984,1.07508524797717,0.192350993192525,0.801196143795369,"ns",1.11306849056814,0.365059323306223,0.793712992519823,"ns"
"241","Q13451",63.3,80.6,69.3,75.3,56,64.3,56.7,44.7,77,63.9,53.3,95.2,46.2,54,53,37.1,"Q13451","m3","Q13451-K8","Q13451-K8-m3","Q13451-K8-m3-486",23892.475,1423.91621798241,23446.45,1062.87947419577,0.981331988418948,-0.00818404425389195,0.63492477114036,0.197277728903426,"ns",1.00468420842869,0.971721788019255,1.15098000398636,0.999046111044628,1.03160802786973,0.0808727413616309,0.477673660854135,0.320868705254381,"ns","FKBP5",0.00342886660372989,0.00264693820911226,0.00235591564672758,0.00387552718568335,0.00282330902522245,0.00351400369711555,0.00274201334209089,0.00301934304227882,1.21448505037798,0.753254247081465,0.859191897633546,1.2835663690464,0.884676145339652,0.797766749379653,0.818181818181818,0.593625498007968,0.6,0.845070422535211,0.99437148217636,0.389705882352941,0.678214285714286,1.05929511751692,1.21534292266,0.656484405842874,1.02762439103485,0.26081390737778,0.8995761722486,"ns",0.902334182933519,0.278856622272409,0.675085651184105,"ns"
"242","P10809",138,136.3,179.2,174,199.8,212,171.5,147.4,165.4,147.6,159,159.7,204.5,130.2,200.4,143.1,"P10809","m3","P10809-K462","P10809-K462-m3","P10809-K462-m3-487",354739.2,11933.4102340166,323029.7,14014.4566133214,0.910611795933463,-0.0406667282035031,0.0142662155099511,1.84569121967636,"Down with DZNep",0.931700403416373,0.996467628380126,1.12918823387349,1.09553890039885,1.03822379151721,0.0906464944196514,0.443450187369512,0.353155157265261,"ns","HSPD1",0.000490281372301711,0.000479637970819424,0.000478686412230287,0.000507192800593514,0.000394807988853827,0.000387086147257453,0.000481568710073063,0.0005040781077719,1.24182231905959,1.23909877482754,0.994014773421765,1.00617898848133,1.44782608695652,1.5553925165077,0.95703125,0.847126436781609,1.23639661426844,0.882113821138211,1.26037735849057,0.896055103318723,0.853967631476701,0.567132612363859,1.3169657296881,1.05775839876159,1.12027871394756,0.138867304574932,0.212841086825825,"ns",0.948956093072562,0.317322660511351,0.54416969980529,"ns"
"243","P06493",8760,9478,5596.3,5911.6,5402.6,4560,4618,3956.8,7921.3,8839.4,5930.2,6170.3,6428.6,5727.6,4447,4162.5,"P06493","m3","P06493-K6","P06493-K6-m3","P06493-K6-m3-488",49835.525,5623.16588134893,52582.4,4872.19487773905,1.05511881333647,0.02330136681006,0.488692933270434,0.310963941028807,"ns",1.29099073775405,1.20027259401719,1.04466646745214,1.09966736378637,1.15889929075244,0.109113793331071,0.062973371656787,1.20084305351806,"ns","CDK1",0.153859750329715,0.148215839714816,0.116932796472811,0.127242619462019,0.161526461943554,0.171958967883334,0.126122329396917,0.129584368156739,0.952535878508138,0.861925618298511,0.927137938475699,0.981928771749012,0.616735159817352,0.481114159105296,0.825188070689563,0.669328100683402,0.811558708797798,0.647962531393534,0.749890391555091,0.674602531481451,1.31589499297907,1.34679580538331,0.90875088745339,1.00788018729927,0.93088205175784,0.0511327159930879,0.485381745720431,"ns",1.14483046827876,0.219500961991622,0.409179352745505,"ns"
"244","Q99832",802.3,785.8,706.1,687.9,818.3,800.2,985.7,889.8,743.4,793.6,782.4,647.4,745.7,875.2,919.6,859,"Q99832","m3","Q99832-K135","Q99832-K135-m3","Q99832-K135-m3-490",257933.825,13511.8224658692,247071.725,6643.01490809457,0.957888035816939,-0.0186852511183154,0.216706949806673,0.664127160603163,"ns",1.08470368006202,0.989209316568869,1.00587150749979,1.02037529344375,1.02503994939361,0.0417643515679018,0.573723379708486,0.241297451892884,"ns","CCT7",0.00301196642836451,0.00312784885111857,0.00328659264272041,0.00259278809223822,0.0029782011857866,0.00291361851545612,0.00284292220676149,0.00281609649480113,1.01133746193476,1.07352724267985,1.15606140572672,0.920702858380325,1.01994266483859,1.01832527360652,1.39597790681207,1.29350196249455,1.0030938929244,1.10282258064516,1.17535787321063,1.32684584491813,0.983480667595316,1.0829767356548,0.841960225498659,1.02577799136793,1.04040724218042,0.0994099451818396,0.493859520004838,"ns",0.983548905029175,0.102821119852985,0.809227664773085,"ns"
"245","P84098",520.1,465.2,508.8,508.7,504.4,507.8,523.9,559.7,480.7,501.6,545.7,480,543.7,536,538.1,542,"P84098","m3","P84098-K21","P84098-K21-m3","P84098-K21-m3-492",118156.5,5159.57801439872,113933.95,7409.02704656061,0.96426307482026,-0.0158044636532162,0.389824238543546,0.40913116075857,"ns",0.865838921736205,0.969575836331574,0.75393621494364,0.955903044642664,0.88631350441352,0.0995293513307144,0.118841632556222,0.925031390819158,"ns","RPL19",0.00391613108733535,0.00465813850904279,0.00464918543408585,0.00444735993595802,0.00441374651635658,0.0037920193154965,0.00458248747651565,0.00420137182594907,0.88725781438124,1.22840579688157,1.0145549677794,1.05854947388604,0.969813497404345,1.09157351676698,1.02967767295597,1.10025555337134,1.13105887247764,1.06858054226475,0.986072933846436,1.12916666666667,1.16626431319512,0.978935935922732,0.957652049515302,1.02627672562682,1.04719201323206,0.140962822515976,0.511027761617458,"ns",1.03228225606499,0.0938132109229733,0.524489076918656,"ns"
"246","P07737",2656.5,2510.3,1677.5,1604.4,1742.9,1303.1,2006.7,1942.5,1965.3,2566.9,2347.7,1572.6,2081.5,2488,1657.8,1838.5,"P07737","m3","P07737-K108","P07737-K108-m3","P07737-K108-m3-493",182787.375,13620.2411374579,179969.2,11942.531739962,0.984582222924313,-0.0067480098750377,0.766386712328813,0.11555203369504,"ns",1.14774335521743,1.23339651331584,0.827144537612599,0.981115234575803,1.04734991018042,0.180341916651685,0.747571400742361,0.126347321441623,"ns","PFN1",0.0109819861452519,0.0136987032420816,0.0123547616905031,0.00961755451384748,0.0134600242599647,0.0131136767661254,0.00980822077998012,0.00936431893315403,0.815896460002422,1.04461193350955,1.25963331858525,1.02704260528728,0.656088838697534,0.519101302633151,1.19624441132638,1.21073298429319,1.05912583320613,0.969262534574779,0.706137922221749,1.16908304718301,1.61430247054454,1.86719341611777,0.590295691696309,0.965599403294939,1.03679607934612,0.181300206701875,0.875843194163069,"ns",1.25934774541339,0.585772411825437,0.71277142678708,"ns"
